# CMD: bash -lc docker compose logs --since=8h api | tail -n 2000
api-1  | INFO:     172.18.0.1:60532 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60520 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56658 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56668 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56674 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56654 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56644 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39184 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39200 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39212 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39176 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:56644 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52776 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52768 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52796 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52790 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52754 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43124 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43112 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43104 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43090 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43080 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36938 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36948 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36928 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36956 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36926 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32794 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32804 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32792 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32820 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:32784 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57026 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57042 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57052 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57022 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57010 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54950 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54936 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54948 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54924 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57010 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45132 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45134 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45130 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45140 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45126 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60674 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60688 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60698 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60666 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60654 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52800 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52826 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52788 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52812 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52774 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48398 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48420 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48412 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48386 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48382 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35884 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35898 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35878 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35910 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35876 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54768 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54778 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54770 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54754 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54740 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57840 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57848 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57830 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57850 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57822 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60062 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60076 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60068 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60052 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60036 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36574 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36580 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36594 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36558 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36556 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44050 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44040 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44042 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44028 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44016 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46898 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46896 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46908 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46880 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44016 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60386 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60378 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60396 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60366 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60352 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32890 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32906 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32902 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32884 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32870 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41916 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41926 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41940 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41900 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41886 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37910 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37936 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37922 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37906 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37898 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41824 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41814 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41808 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41792 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41786 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54088 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54100 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54094 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54076 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41786 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35590 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35604 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35614 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35576 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35572 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33182 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33154 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33168 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33150 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33144 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35378 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35380 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35386 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35366 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35360 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54506 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54494 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54496 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54486 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54484 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43122 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43130 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43128 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43110 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43108 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51046 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51034 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51056 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51020 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51004 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47936 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47960 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47946 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47920 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47908 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60106 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60110 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60102 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60096 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60090 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50168 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50182 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50170 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50166 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50154 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40814 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40816 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40802 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40794 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40788 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32852 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32868 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32880 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32850 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32842 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57658 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57660 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57646 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57672 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57634 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57040 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57054 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57058 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57034 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57024 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59896 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59900 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59880 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59874 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59858 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51212 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51226 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51202 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51228 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51192 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37930 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37942 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37938 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37920 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37910 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59936 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59952 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59966 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59934 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59922 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45742 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45758 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45772 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45738 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45728 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60798 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60800 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60788 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60816 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60786 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38038 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38050 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38040 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38030 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38028 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54048 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54064 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54052 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54036 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54024 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53478 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53500 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53486 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53474 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38994 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39022 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38984 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39006 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38974 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49914 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49920 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49930 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49910 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49908 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59512 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59524 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59526 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59496 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59486 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58256 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58268 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58282 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58244 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58238 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60142 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60162 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60148 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60140 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60128 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40052 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40056 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40064 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40038 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40036 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56720 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56724 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56722 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56714 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56712 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44820 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44826 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44828 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44818 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44802 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57932 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57938 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57930 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57954 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57920 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41152 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41158 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41160 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41140 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41134 - "GET /system/health HTTP/1.1" 200 OK
